-900.000E-06,+31.000018E-03,+62.750101E-03
-898.000E-06,-249.982E-06,+31.500101E-03
-896.000E-06,+31.000018E-03,+31.500101E-03
-894.000E-06,-249.982E-06,+31.500101E-03
-892.000E-06,+31.000018E-03,+31.500101E-03
-890.000E-06,-249.982E-06,+31.500101E-03
-888.000E-06,-249.982E-06,+62.750101E-03
-886.000E-06,-249.982E-06,+31.500101E-03
-884.000E-06,-249.982E-06,+62.750101E-03
-882.000E-06,-249.982E-06,+62.750101E-03
-880.000E-06,-249.982E-06,+62.750101E-03
-878.000E-06,-249.982E-06,+62.750101E-03
-876.000E-06,-249.982E-06,+31.500101E-03
-874.000E-06,+31.000018E-03,+31.500101E-03
-872.000E-06,-249.982E-06,+250.101E-06
-870.000E-06,+31.000018E-03,+62.750101E-03
-868.000E-06,-249.982E-06,+31.500101E-03
-866.000E-06,+31.000018E-03,+31.500101E-03
-864.000E-06,-31.499982E-03,+250.101E-06
-862.000E-06,-249.982E-06,+250.101E-06
-860.000E-06,-249.982E-06,+31.500101E-03
-858.000E-06,+31.000018E-03,+250.101E-06
-856.000E-06,+31.000018E-03,+31.500101E-03
-854.000E-06,-249.982E-06,+250.101E-06
-852.000E-06,+31.000018E-03,+31.500101E-03
-850.000E-06,-249.982E-06,+31.500101E-03
-848.000E-06,-249.982E-06,+250.101E-06
-846.000E-06,-249.982E-06,+31.500101E-03
-844.000E-06,-249.982E-06,+250.101E-06
-842.000E-06,+31.000018E-03,+62.750101E-03
-840.000E-06,-249.982E-06,+31.500101E-03
-838.000E-06,-249.982E-06,+31.500101E-03
-836.000E-06,+31.000018E-03,+31.500101E-03
-834.000E-06,+31.000018E-03,+31.500101E-03
-832.000E-06,+2.499750018E+00,+2.531500101E+00
-830.000E-06,+2.499750018E+00,+2.469000101E+00
-828.000E-06,+2.499750018E+00,+2.500250101E+00
-826.000E-06,+2.531000018E+00,+2.500250101E+00
-824.000E-06,+2.499750018E+00,+2.500250101E+00
-822.000E-06,+2.499750018E+00,+2.531500101E+00
-820.000E-06,+2.499750018E+00,+2.500250101E+00
-818.000E-06,+2.499750018E+00,+2.500250101E+00
-816.000E-06,+2.499750018E+00,+2.531500101E+00
-814.000E-06,+2.499750018E+00,+2.500250101E+00
-812.000E-06,+2.531000018E+00,+2.500250101E+00
-810.000E-06,+2.468500018E+00,+2.531500101E+00
-808.000E-06,+2.499750018E+00,+2.531500101E+00
-806.000E-06,+2.499750018E+00,+2.500250101E+00
-804.000E-06,+2.531000018E+00,+2.531500101E+00
-802.000E-06,+2.499750018E+00,+2.500250101E+00
-800.000E-06,+2.499750018E+00,+2.531500101E+00
-798.000E-06,+2.531000018E+00,+2.500250101E+00
-796.000E-06,+2.531000018E+00,+2.531500101E+00
-794.000E-06,+2.499750018E+00,+2.531500101E+00
-792.000E-06,+2.499750018E+00,+2.531500101E+00
-790.000E-06,+2.499750018E+00,+2.531500101E+00
-788.000E-06,+2.531000018E+00,+2.531500101E+00
-786.000E-06,+2.499750018E+00,+2.500250101E+00
-784.000E-06,+2.499750018E+00,+2.562750101E+00
-782.000E-06,+2.499750018E+00,+2.562750101E+00
-780.000E-06,+2.531000018E+00,+2.531500101E+00
-778.000E-06,+2.499750018E+00,+2.500250101E+00
-776.000E-06,+2.531000018E+00,+2.531500101E+00
-774.000E-06,+2.499750018E+00,+2.562750101E+00
-772.000E-06,+2.531000018E+00,+2.531500101E+00
-770.000E-06,+2.499750018E+00,+2.531500101E+00
-768.000E-06,+2.499750018E+00,+2.500250101E+00
-766.000E-06,+2.499750018E+00,+2.531500101E+00
-764.000E-06,+2.499750018E+00,+2.500250101E+00
-762.000E-06,+2.531000018E+00,+2.531500101E+00
-760.000E-06,+2.499750018E+00,+2.562750101E+00
-758.000E-06,+2.531000018E+00,+2.531500101E+00
-756.000E-06,+2.499750018E+00,+2.531500101E+00
-754.000E-06,+2.531000018E+00,+2.531500101E+00
-752.000E-06,+2.499750018E+00,+2.562750101E+00
-750.000E-06,+2.499750018E+00,+2.531500101E+00
-748.000E-06,+2.499750018E+00,+2.531500101E+00
-746.000E-06,+2.531000018E+00,+2.531500101E+00
-744.000E-06,+2.499750018E+00,+2.531500101E+00
-742.000E-06,+2.531000018E+00,+2.531500101E+00
-740.000E-06,+2.499750018E+00,+2.531500101E+00
-738.000E-06,+2.468500018E+00,+2.469000101E+00
-736.000E-06,+2.531000018E+00,+2.531500101E+00
-734.000E-06,+2.499750018E+00,+2.500250101E+00
-732.000E-06,+2.499750018E+00,+2.531500101E+00
-730.000E-06,+2.499750018E+00,+2.562750101E+00
-728.000E-06,+2.531000018E+00,+2.562750101E+00
-726.000E-06,+2.499750018E+00,+2.500250101E+00
-724.000E-06,+2.499750018E+00,+2.562750101E+00
-722.000E-06,+2.499750018E+00,+2.531500101E+00
-720.000E-06,+2.499750018E+00,+2.531500101E+00
-718.000E-06,+2.531000018E+00,+2.562750101E+00
-716.000E-06,+2.531000018E+00,+2.531500101E+00
-714.000E-06,+2.468500018E+00,+2.531500101E+00
-712.000E-06,+2.499750018E+00,+2.531500101E+00
-710.000E-06,+2.531000018E+00,+2.531500101E+00
-708.000E-06,+2.499750018E+00,+2.531500101E+00
-706.000E-06,+2.531000018E+00,+2.531500101E+00
-704.000E-06,+2.531000018E+00,+2.562750101E+00
-702.000E-06,+2.499750018E+00,+2.531500101E+00
-700.000E-06,+2.531000018E+00,+2.500250101E+00
-698.000E-06,+2.499750018E+00,+2.531500101E+00
-696.000E-06,+2.531000018E+00,+2.500250101E+00
-694.000E-06,+2.531000018E+00,+2.531500101E+00
-692.000E-06,+2.499750018E+00,+2.531500101E+00
-690.000E-06,+2.499750018E+00,+2.562750101E+00
-688.000E-06,+2.499750018E+00,+2.531500101E+00
-686.000E-06,+2.499750018E+00,+2.562750101E+00
-684.000E-06,+2.531000018E+00,+2.531500101E+00
-682.000E-06,+2.499750018E+00,+2.562750101E+00
-680.000E-06,+2.499750018E+00,+2.531500101E+00
-678.000E-06,+2.499750018E+00,+2.562750101E+00
-676.000E-06,+2.531000018E+00,+2.531500101E+00
-674.000E-06,+2.531000018E+00,+2.531500101E+00
-672.000E-06,+2.499750018E+00,+2.500250101E+00
-670.000E-06,+2.531000018E+00,+2.531500101E+00
-668.000E-06,+2.499750018E+00,+2.562750101E+00
-666.000E-06,+2.531000018E+00,+2.531500101E+00
-664.000E-06,+2.499750018E+00,+2.531500101E+00
-662.000E-06,+2.499750018E+00,+2.531500101E+00
-660.000E-06,+2.531000018E+00,+2.531500101E+00
-658.000E-06,+2.499750018E+00,+2.531500101E+00
-656.000E-06,+2.531000018E+00,+2.531500101E+00
-654.000E-06,+2.499750018E+00,+2.531500101E+00
-652.000E-06,+2.531000018E+00,+2.531500101E+00
-650.000E-06,+2.531000018E+00,+2.562750101E+00
-648.000E-06,+2.499750018E+00,+2.531500101E+00
-646.000E-06,+2.531000018E+00,+2.531500101E+00
-644.000E-06,+2.499750018E+00,+2.531500101E+00
-642.000E-06,+2.531000018E+00,+2.531500101E+00
-640.000E-06,+2.531000018E+00,+2.531500101E+00
-638.000E-06,+2.499750018E+00,+2.531500101E+00
-636.000E-06,+2.499750018E+00,+2.531500101E+00
-634.000E-06,+2.499750018E+00,+2.531500101E+00
-632.000E-06,+2.531000018E+00,+2.531500101E+00
-630.000E-06,+2.531000018E+00,+2.531500101E+00
-628.000E-06,+2.531000018E+00,+2.531500101E+00
-626.000E-06,+2.531000018E+00,+2.500250101E+00
-624.000E-06,+2.531000018E+00,+2.531500101E+00
-622.000E-06,+2.499750018E+00,+2.531500101E+00
-620.000E-06,+2.531000018E+00,+2.531500101E+00
-618.000E-06,+2.499750018E+00,+2.500250101E+00
-616.000E-06,+2.499750018E+00,+2.531500101E+00
-614.000E-06,+2.531000018E+00,+2.531500101E+00
-612.000E-06,+2.531000018E+00,+2.531500101E+00
-610.000E-06,+2.531000018E+00,+2.562750101E+00
-608.000E-06,+2.499750018E+00,+2.531500101E+00
-606.000E-06,+2.531000018E+00,+2.531500101E+00
-604.000E-06,+2.499750018E+00,+2.562750101E+00
-602.000E-06,+2.499750018E+00,+2.531500101E+00
-600.000E-06,+2.499750018E+00,+2.531500101E+00
-598.000E-06,+2.531000018E+00,+2.500250101E+00
-596.000E-06,+2.499750018E+00,+2.531500101E+00
-594.000E-06,+2.531000018E+00,+2.562750101E+00
-592.000E-06,+2.499750018E+00,+2.531500101E+00
-590.000E-06,+2.531000018E+00,+2.531500101E+00
-588.000E-06,+2.468500018E+00,+2.531500101E+00
-586.000E-06,+2.499750018E+00,+2.531500101E+00
-584.000E-06,+2.531000018E+00,+2.531500101E+00
-582.000E-06,+2.499750018E+00,+2.531500101E+00
-580.000E-06,+2.499750018E+00,+2.531500101E+00
-578.000E-06,+2.499750018E+00,+2.562750101E+00
-576.000E-06,+2.499750018E+00,+2.531500101E+00
-574.000E-06,+2.499750018E+00,+2.531500101E+00
-572.000E-06,+2.531000018E+00,+2.531500101E+00
-570.000E-06,+2.499750018E+00,+2.531500101E+00
-568.000E-06,+2.499750018E+00,+2.531500101E+00
-566.000E-06,+2.499750018E+00,+2.531500101E+00
-564.000E-06,+2.499750018E+00,+2.531500101E+00
-562.000E-06,+2.562250018E+00,+2.531500101E+00
-560.000E-06,+2.499750018E+00,+2.531500101E+00
-558.000E-06,+2.499750018E+00,+2.562750101E+00
-556.000E-06,+2.499750018E+00,+2.531500101E+00
-554.000E-06,+2.499750018E+00,+2.562750101E+00
-552.000E-06,+2.499750018E+00,+2.531500101E+00
-550.000E-06,+2.531000018E+00,+2.531500101E+00
-548.000E-06,+2.531000018E+00,+2.562750101E+00
-546.000E-06,+2.531000018E+00,+2.531500101E+00
-544.000E-06,+2.531000018E+00,+2.531500101E+00
-542.000E-06,+2.499750018E+00,+2.562750101E+00
-540.000E-06,+2.562250018E+00,+2.531500101E+00
-538.000E-06,+2.531000018E+00,+2.562750101E+00
-536.000E-06,+2.531000018E+00,+2.531500101E+00
-534.000E-06,+2.499750018E+00,+2.500250101E+00
-532.000E-06,+2.499750018E+00,+2.531500101E+00
-530.000E-06,+2.499750018E+00,+2.531500101E+00
-528.000E-06,+2.531000018E+00,+2.562750101E+00
-526.000E-06,+2.531000018E+00,+2.531500101E+00
-524.000E-06,+2.499750018E+00,+2.531500101E+00
-522.000E-06,+2.531000018E+00,+2.500250101E+00
-520.000E-06,+2.499750018E+00,+2.531500101E+00
-518.000E-06,+2.499750018E+00,+2.531500101E+00
-516.000E-06,+2.499750018E+00,+2.562750101E+00
-514.000E-06,+2.499750018E+00,+2.531500101E+00
-512.000E-06,+2.499750018E+00,+2.531500101E+00
-510.000E-06,+2.499750018E+00,+2.531500101E+00
-508.000E-06,+2.499750018E+00,+2.500250101E+00
-506.000E-06,+2.531000018E+00,+2.531500101E+00
-504.000E-06,+2.499750018E+00,+2.500250101E+00
-502.000E-06,+2.531000018E+00,+2.500250101E+00
-500.000E-06,+2.531000018E+00,+2.531500101E+00
-498.000E-06,+2.499750018E+00,+2.531500101E+00
-496.000E-06,+2.531000018E+00,+2.562750101E+00
-494.000E-06,+2.531000018E+00,+2.531500101E+00
-492.000E-06,+2.499750018E+00,+2.562750101E+00
-490.000E-06,+2.531000018E+00,+2.531500101E+00
-488.000E-06,+2.531000018E+00,+2.531500101E+00
-486.000E-06,+2.499750018E+00,+2.531500101E+00
-484.000E-06,+2.499750018E+00,+2.531500101E+00
-482.000E-06,+2.531000018E+00,+2.531500101E+00
-480.000E-06,+2.531000018E+00,+2.531500101E+00
-478.000E-06,+2.531000018E+00,+2.531500101E+00
-476.000E-06,+2.499750018E+00,+2.562750101E+00
-474.000E-06,+2.531000018E+00,+2.531500101E+00
-472.000E-06,+2.499750018E+00,+2.531500101E+00
-470.000E-06,+2.531000018E+00,+2.500250101E+00
-468.000E-06,+2.499750018E+00,+2.531500101E+00
-466.000E-06,+2.499750018E+00,+2.531500101E+00
-464.000E-06,+2.531000018E+00,+2.531500101E+00
-462.000E-06,+2.531000018E+00,+2.531500101E+00
-460.000E-06,+2.499750018E+00,+2.531500101E+00
-458.000E-06,+2.499750018E+00,+2.500250101E+00
-456.000E-06,+2.531000018E+00,+2.531500101E+00
-454.000E-06,+2.531000018E+00,+2.531500101E+00
-452.000E-06,+2.499750018E+00,+2.531500101E+00
-450.000E-06,+2.499750018E+00,+2.562750101E+00
-448.000E-06,+2.499750018E+00,+2.562750101E+00
-446.000E-06,+2.531000018E+00,+2.531500101E+00
-444.000E-06,+2.499750018E+00,+2.531500101E+00
-442.000E-06,+2.499750018E+00,+2.531500101E+00
-440.000E-06,+2.499750018E+00,+2.500250101E+00
-438.000E-06,+2.499750018E+00,+2.562750101E+00
-436.000E-06,+2.531000018E+00,+2.531500101E+00
-434.000E-06,+2.531000018E+00,+2.531500101E+00
-432.000E-06,+2.499750018E+00,+2.531500101E+00
-430.000E-06,+2.531000018E+00,+2.531500101E+00
-428.000E-06,+2.499750018E+00,+2.531500101E+00
-426.000E-06,+2.499750018E+00,+2.562750101E+00
-424.000E-06,+2.499750018E+00,+2.531500101E+00
-422.000E-06,+2.531000018E+00,+2.500250101E+00
-420.000E-06,+2.531000018E+00,+2.562750101E+00
-418.000E-06,+2.499750018E+00,+2.562750101E+00
-416.000E-06,+31.000018E-03,+62.750101E-03
-414.000E-06,-249.982E-06,+31.500101E-03
-412.000E-06,+31.000018E-03,+62.750101E-03
-410.000E-06,+31.000018E-03,+62.750101E-03
-408.000E-06,+31.000018E-03,+31.500101E-03
-406.000E-06,-249.982E-06,+31.500101E-03
-404.000E-06,+31.000018E-03,+31.500101E-03
-402.000E-06,+31.000018E-03,+62.750101E-03
-400.000E-06,+31.000018E-03,+62.750101E-03
-398.000E-06,+31.000018E-03,+31.500101E-03
-396.000E-06,+31.000018E-03,+31.500101E-03
-394.000E-06,-249.982E-06,+31.500101E-03
-392.000E-06,+31.000018E-03,+62.750101E-03
-390.000E-06,-249.982E-06,+62.750101E-03
-388.000E-06,-249.982E-06,+250.101E-06
-386.000E-06,+31.000018E-03,+31.500101E-03
-384.000E-06,-249.982E-06,+31.500101E-03
-382.000E-06,-249.982E-06,+31.500101E-03
-380.000E-06,-249.982E-06,+31.500101E-03
-378.000E-06,+31.000018E-03,+31.500101E-03
-376.000E-06,+31.000018E-03,+250.101E-06
-374.000E-06,+31.000018E-03,+62.750101E-03
-372.000E-06,+31.000018E-03,+62.750101E-03
-370.000E-06,+62.250018E-03,+31.500101E-03
-368.000E-06,-249.982E-06,+62.750101E-03
-366.000E-06,+31.000018E-03,+31.500101E-03
-364.000E-06,+31.000018E-03,+31.500101E-03
-362.000E-06,+31.000018E-03,+31.500101E-03
-360.000E-06,+31.000018E-03,+31.500101E-03
-358.000E-06,-249.982E-06,+250.101E-06
-356.000E-06,+31.000018E-03,+31.500101E-03
-354.000E-06,+31.000018E-03,+31.500101E-03
-352.000E-06,-249.982E-06,+31.500101E-03
-350.000E-06,-249.982E-06,+31.500101E-03
-348.000E-06,-249.982E-06,+31.500101E-03
-346.000E-06,-249.982E-06,+31.500101E-03
-344.000E-06,+31.000018E-03,+31.500101E-03
-342.000E-06,-249.982E-06,+31.500101E-03
-340.000E-06,+31.000018E-03,+31.500101E-03
-338.000E-06,-249.982E-06,+31.500101E-03
-336.000E-06,-249.982E-06,+31.500101E-03
-334.000E-06,-249.982E-06,+31.500101E-03
-332.000E-06,+31.000018E-03,+31.500101E-03
-330.000E-06,+31.000018E-03,+31.500101E-03
-328.000E-06,-249.982E-06,+31.500101E-03
-326.000E-06,+31.000018E-03,+31.500101E-03
-324.000E-06,-249.982E-06,+31.500101E-03
-322.000E-06,-249.982E-06,+31.500101E-03
-320.000E-06,-249.982E-06,+62.750101E-03
-318.000E-06,+31.000018E-03,+250.101E-06
-316.000E-06,-249.982E-06,+31.500101E-03
-314.000E-06,+31.000018E-03,+31.500101E-03
-312.000E-06,+31.000018E-03,+31.500101E-03
-310.000E-06,-249.982E-06,+31.500101E-03
-308.000E-06,-249.982E-06,+31.500101E-03
-306.000E-06,-249.982E-06,+31.500101E-03
-304.000E-06,+62.250018E-03,+62.750101E-03
-302.000E-06,-249.982E-06,+250.101E-06
-300.000E-06,-249.982E-06,+31.500101E-03
-298.000E-06,+31.000018E-03,+31.500101E-03
-296.000E-06,-249.982E-06,+31.500101E-03
-294.000E-06,+31.000018E-03,+31.500101E-03
-292.000E-06,-249.982E-06,+31.500101E-03
-290.000E-06,+31.000018E-03,+62.750101E-03
-288.000E-06,+31.000018E-03,+250.101E-06
-286.000E-06,+31.000018E-03,+31.500101E-03
-284.000E-06,-249.982E-06,+31.500101E-03
-282.000E-06,+31.000018E-03,+31.500101E-03
-280.000E-06,+31.000018E-03,+31.500101E-03
-278.000E-06,+31.000018E-03,+62.750101E-03
-276.000E-06,-249.982E-06,+250.101E-06
-274.000E-06,+31.000018E-03,+31.500101E-03
-272.000E-06,+31.000018E-03,+62.750101E-03
-270.000E-06,-249.982E-06,+31.500101E-03
-268.000E-06,+31.000018E-03,+62.750101E-03
-266.000E-06,-249.982E-06,+31.500101E-03
-264.000E-06,-249.982E-06,+31.500101E-03
-262.000E-06,+31.000018E-03,+250.101E-06
-260.000E-06,-249.982E-06,+62.750101E-03
-258.000E-06,+31.000018E-03,+31.500101E-03
-256.000E-06,+31.000018E-03,+31.500101E-03
-254.000E-06,-249.982E-06,+31.500101E-03
-252.000E-06,+31.000018E-03,+62.750101E-03
-250.000E-06,-249.982E-06,+31.500101E-03
-248.000E-06,+31.000018E-03,+31.500101E-03
-246.000E-06,-249.982E-06,+31.500101E-03
-244.000E-06,-249.982E-06,+31.500101E-03
-242.000E-06,+31.000018E-03,+62.750101E-03
-240.000E-06,-249.982E-06,+31.500101E-03
-238.000E-06,-249.982E-06,+31.500101E-03
-236.000E-06,+31.000018E-03,+31.500101E-03
-234.000E-06,-249.982E-06,+31.500101E-03
-232.000E-06,+31.000018E-03,+31.500101E-03
-230.000E-06,+31.000018E-03,+31.500101E-03
-228.000E-06,+31.000018E-03,+31.500101E-03
-226.000E-06,+31.000018E-03,+250.101E-06
-224.000E-06,+31.000018E-03,+31.500101E-03
-222.000E-06,+31.000018E-03,+62.750101E-03
-220.000E-06,-249.982E-06,+31.500101E-03
-218.000E-06,-31.499982E-03,+31.500101E-03
-216.000E-06,-249.982E-06,+31.500101E-03
-214.000E-06,-249.982E-06,+250.101E-06
-212.000E-06,-249.982E-06,+250.101E-06
-210.000E-06,+31.000018E-03,+250.101E-06
-208.000E-06,+31.000018E-03,+31.500101E-03
-206.000E-06,+31.000018E-03,+31.500101E-03
-204.000E-06,+31.000018E-03,+31.500101E-03
-202.000E-06,-249.982E-06,+31.500101E-03
-200.000E-06,-249.982E-06,+31.500101E-03
-198.000E-06,+31.000018E-03,+250.101E-06
-196.000E-06,-249.982E-06,+31.500101E-03
-194.000E-06,-249.982E-06,+31.500101E-03
-192.000E-06,-249.982E-06,+250.101E-06
-190.000E-06,+62.250018E-03,+31.500101E-03
-188.000E-06,+31.000018E-03,+31.500101E-03
-186.000E-06,+31.000018E-03,+250.101E-06
-184.000E-06,-249.982E-06,+31.500101E-03
-182.000E-06,-249.982E-06,+31.500101E-03
-180.000E-06,+31.000018E-03,+31.500101E-03
-178.000E-06,-249.982E-06,+31.500101E-03
-176.000E-06,+31.000018E-03,+31.500101E-03
-174.000E-06,+31.000018E-03,+62.750101E-03
-172.000E-06,-249.982E-06,+31.500101E-03
-170.000E-06,+31.000018E-03,+31.500101E-03
-168.000E-06,+31.000018E-03,+250.101E-06
-166.000E-06,-249.982E-06,+31.500101E-03
-164.000E-06,+31.000018E-03,+31.500101E-03
-162.000E-06,-249.982E-06,+250.101E-06
-160.000E-06,+31.000018E-03,+31.500101E-03
-158.000E-06,-31.499982E-03,+31.500101E-03
-156.000E-06,+31.000018E-03,+31.500101E-03
-154.000E-06,-249.982E-06,+31.500101E-03
-152.000E-06,+31.000018E-03,+31.500101E-03
-150.000E-06,-249.982E-06,+31.500101E-03
-148.000E-06,+31.000018E-03,+31.500101E-03
-146.000E-06,+31.000018E-03,+31.500101E-03
-144.000E-06,+31.000018E-03,+250.101E-06
-142.000E-06,-249.982E-06,+31.500101E-03
-140.000E-06,+31.000018E-03,+62.750101E-03
-138.000E-06,+31.000018E-03,+31.500101E-03
-136.000E-06,-249.982E-06,+31.500101E-03
-134.000E-06,+31.000018E-03,+31.500101E-03
-132.000E-06,-249.982E-06,+31.500101E-03
-130.000E-06,-249.982E-06,+250.101E-06
-128.000E-06,+31.000018E-03,+31.500101E-03
-126.000E-06,+31.000018E-03,+250.101E-06
-124.000E-06,-249.982E-06,+31.500101E-03
-122.000E-06,-249.982E-06,+250.101E-06
-120.000E-06,+31.000018E-03,+31.500101E-03
-118.000E-06,+31.000018E-03,+31.500101E-03
-116.000E-06,-249.982E-06,+62.750101E-03
-114.000E-06,-249.982E-06,+31.500101E-03
-112.000E-06,-249.982E-06,+62.750101E-03
-110.000E-06,-249.982E-06,+31.500101E-03
-108.000E-06,-249.982E-06,+250.101E-06
-106.000E-06,-249.982E-06,+62.750101E-03
-104.000E-06,-249.982E-06,+62.750101E-03
-102.000E-06,-249.982E-06,+62.750101E-03
-100.000E-06,+31.000018E-03,+31.500101E-03
-98.000E-06,+31.000018E-03,+31.500101E-03
-96.000E-06,-249.982E-06,+31.500101E-03
-94.000E-06,-249.982E-06,+31.500101E-03
-92.000E-06,+31.000018E-03,+31.500101E-03
-90.000E-06,-249.982E-06,+31.500101E-03
-88.000E-06,-249.982E-06,+62.750101E-03
-86.000E-06,+31.000018E-03,+62.750101E-03
-84.000E-06,+31.000018E-03,+31.500101E-03
-82.000E-06,+31.000018E-03,+31.500101E-03
-80.000E-06,-249.982E-06,+31.500101E-03
-78.000E-06,-249.982E-06,+31.500101E-03
-76.000E-06,-249.982E-06,+31.500101E-03
-74.000E-06,-249.982E-06,+62.750101E-03
-72.000E-06,+31.000018E-03,+31.500101E-03
-70.000E-06,+31.000018E-03,+31.500101E-03
-68.000E-06,-249.982E-06,+31.500101E-03
-66.000E-06,+31.000018E-03,+62.750101E-03
-64.000E-06,-249.982E-06,+31.500101E-03
-62.000E-06,-249.982E-06,+31.500101E-03
-60.000E-06,-249.982E-06,+31.500101E-03
-58.000E-06,+31.000018E-03,+62.750101E-03
-56.000E-06,-249.982E-06,+62.750101E-03
-54.000E-06,-249.982E-06,+31.500101E-03
-52.000E-06,-249.982E-06,+31.500101E-03
-50.000E-06,+31.000018E-03,+31.500101E-03
-48.000E-06,+31.000018E-03,+31.500101E-03
-46.000E-06,-249.982E-06,+31.500101E-03
-44.000E-06,+31.000018E-03,+31.500101E-03
-42.000E-06,+62.250018E-03,+62.750101E-03
-40.000E-06,+31.000018E-03,+62.750101E-03
-38.000E-06,-249.982E-06,+31.500101E-03
-36.000E-06,+31.000018E-03,+31.500101E-03
-34.000E-06,-249.982E-06,+31.500101E-03
-32.000E-06,+31.000018E-03,+31.500101E-03
-30.000E-06,-249.982E-06,+31.500101E-03
-28.000E-06,+31.000018E-03,+31.500101E-03
-26.000E-06,+31.000018E-03,+31.500101E-03
-24.000E-06,-249.982E-06,+62.750101E-03
-22.000E-06,-249.982E-06,+250.101E-06
-20.000E-06,+31.000018E-03,+31.500101E-03
-18.000E-06,-249.982E-06,+31.500101E-03
-16.000E-06,+31.000018E-03,+31.500101E-03
-14.000E-06,-31.499982E-03,+31.500101E-03
-12.000E-06,-249.982E-06,+31.500101E-03
-10.000E-06,-249.982E-06,+31.500101E-03
-8.000E-06,+31.000018E-03,+31.500101E-03
-6.000E-06,-249.982E-06,+62.750101E-03
-4.000E-06,+31.000018E-03,+31.500101E-03
-2.000E-06,-249.982E-06,+62.750101E-03
+0.0E+00,-249.982E-06,+31.500101E-03
+2.000E-06,+2.531000018E+00,+2.500250101E+00
+4.000E-06,+2.499750018E+00,+2.500250101E+00
+6.000E-06,+2.499750018E+00,+2.500250101E+00
+8.000E-06,+2.499750018E+00,+2.500250101E+00
+10.000E-06,+2.499750018E+00,+2.531500101E+00
+12.000E-06,+2.531000018E+00,+2.500250101E+00
+14.000E-06,+2.499750018E+00,+2.500250101E+00
+16.000E-06,+2.499750018E+00,+2.500250101E+00
+18.000E-06,+2.499750018E+00,+2.500250101E+00
+20.000E-06,+2.499750018E+00,+2.500250101E+00
+22.000E-06,+2.499750018E+00,+2.500250101E+00
+24.000E-06,+2.531000018E+00,+2.531500101E+00
+26.000E-06,+2.499750018E+00,+2.500250101E+00
+28.000E-06,+2.531000018E+00,+2.531500101E+00
+30.000E-06,+2.499750018E+00,+2.531500101E+00
+32.000E-06,+2.531000018E+00,+2.531500101E+00
+34.000E-06,+2.499750018E+00,+2.531500101E+00
+36.000E-06,+2.499750018E+00,+2.500250101E+00
+38.000E-06,+2.499750018E+00,+2.500250101E+00
+40.000E-06,+2.499750018E+00,+2.500250101E+00
+42.000E-06,+2.499750018E+00,+2.562750101E+00
+44.000E-06,+2.499750018E+00,+2.562750101E+00
+46.000E-06,+2.531000018E+00,+2.500250101E+00
+48.000E-06,+2.499750018E+00,+2.531500101E+00
+50.000E-06,+2.499750018E+00,+2.531500101E+00
